forecast_base_date,date,index,ticker,horizon_trading_days,actual_close,predicted_close,naive_previous_close,actual_log_return,predicted_log_return,absolute_error,pct_error,target_open,target_raw_close,predicted_return,actual_close_to_close_return,actual_open_to_close_return,signal,trade_cost,strategy_close_to_close_return,strategy_open_to_close_return,benchmark_close_to_close_return,benchmark_open_to_close_return,strategy_close_to_close_equity,strategy_open_to_close_equity,benchmark_close_to_close_equity,benchmark_open_to_close_equity,threshold_bps,cost_bps
2026-02-09,2026-02-10,SP500,^GSPC,1,6941.81,6971.7227,6964.82,-0.0033091758,0.0009906186,29.912598,0.4309049,6974.490234375,6941.81005859375,0.000991080889384266,-0.003303746543341979,-0.004685672311960487,0,0.0,-0.0,-0.0,-0.003303746543341979,-0.004685672311960487,1.0,1.0,1.0140689657564985,1.0080761844879724,15.0,2.0
2026-02-10,2026-02-11,SP500,^GSPC,1,6941.47,6948.53,6941.81,-4.8936607e-05,0.0009674897,7.0595703,0.10170137,6976.47998046875,6941.47021484375,0.0009680472384001604,-4.897858051433612e-05,-0.0050182564449425815,0,0.0,-0.0,-0.0,-4.897858051433612e-05,-0.0050182564449425815,1.0,1.0,1.014019298098012,1.0030173996781726,15.0,2.0
2026-02-11,2026-02-12,SP500,^GSPC,1,6832.76,6948.1216,6941.47,-0.01578493,0.00095775083,115.36182,1.6883634,6957.5400390625,6832.759765625,0.0009582408337138748,-0.015660947897203292,-0.017934539037782304,0,0.0,-0.0,-0.0,-0.015660947897203292,-0.017934539037782304,1.0,1.0,0.9981387947037405,0.9850287449680695,15.0,2.0
2026-02-12,2026-02-13,SP500,^GSPC,1,6836.1704,6839.5693,6832.76,0.0004990048,0.0009961306,3.3989258,0.049719732,6834.27001953125,6836.169921875,0.0009965665411926228,0.0004991248046177788,0.0002779963826891052,0,0.0,0.0,0.0,0.0004991248046177788,0.0002779963826891052,1.0,1.0,0.9986369905346284,0.9853025793960154,15.0,2.0
2026-02-13,2026-02-17,SP500,^GSPC,1,6843.2197,6843.089,6836.17,0.0010307481,0.0010115892,0.13085938,0.0019122487,6819.85986328125,6843.22021484375,0.001012116433616983,0.0010312353262134089,0.0034253418737053565,0,0.0,0.0,0.0,0.0010312353262134089,0.0034253418737053565,1.0,1.0,0.9996668202773311,0.9886775775794905,15.0,2.0
2026-02-17,2026-02-18,SP500,^GSPC,1,6881.3105,6850.113,6843.22,0.0055506867,0.0010066526,31.197754,0.45336938,6855.47998046875,6881.31005859375,0.0010072743533016126,0.005566166219995727,0.003767800095484164,0,0.0,0.0,0.0,0.005566166219995727,0.003767800095484164,1.0,1.0,1.0052311319636094,0.9924027170506975,15.0,2.0
2026-02-18,2026-02-19,SP500,^GSPC,1,6861.89,6888.053,6881.31,-0.0028260907,0.0009794,26.163086,0.38128105,6861.33984375,6861.89013671875,0.0009799006293857992,-0.0028221370640183485,8.020196948144154e-05,0,0.0,-0.0,0.0,-0.0028221370640183485,8.020196948144154e-05,1.0,1.0,1.0023942319281898,0.9924823097031237,15.0,2.0
2026-02-19,2026-02-20,SP500,^GSPC,1,6909.5103,6868.5127,6861.89,0.0069157993,0.00096466136,40.99756,0.5933497,6843.259765625,6909.509765625,0.0009651422567251711,0.006939822701908627,0.009681058774472673,0,0.0,0.0,0.0,0.006939822701908627,0.009681058774472673,1.0,1.0,1.0093506701751873,1.002090589275984,15.0,2.0
2026-02-20,2026-02-23,SP500,^GSPC,1,6837.75,6916.026,6909.51,-0.01043994,0.0009426273,78.27588,1.1447607,6901.25,6837.75,0.0009430480598477953,-0.010385685815636703,-0.009201231660931009,0,0.0,-0.0,-0.0,-0.010385685815636703,-0.009201231660931009,1.0,1.0,0.9988678712369454,0.9928701216188167,15.0,2.0
2026-02-23,2026-02-24,SP500,^GSPC,1,6890.0693,6844.276,6837.75,0.0076224427,0.00095388724,45.793457,0.6646298,6837.3701171875,6890.06982421875,0.0009544075170926369,0.007651537420935162,0.007707598993182518,0,0.0,0.0,0.0,0.007651537420935162,0.007707598993182518,1.0,1.0,1.0065107461322849,1.000522766368567,15.0,2.0
